imdbid,id
11138512,10317
11145118,10835
1114677,10305
1114723,8536
1114740,10298
11160650,10655
11161474,9438
1116186,1780
1116560,10438
1117379,2843
11177804,10066
1119123,7614
11196036,10360
1119646,361
1120985,2088
11210390,10936
1121096,6191
11212276,10725
11214590,10459
1121794,2601
1121977,1162
1123373,2700
1123894,5462
1124035,2736
1124037,7332
1124039,518
1124394,1628
11245972,10221
1125254,6089
1125849,285
1126590,6159
1126591,1784
1126596,2832
1126618,1723
11271038,10185
1127180,654
1127877,9007
1127896,6270
1128075,770
11284280,9458
11286314,10168
11291274,10683
1129423,1709
1129435,523
1129442,241
1129445,5367
1130080,987
11306932,10701
1130884,716
1131729,812
1131734,643
11320192,10005
1132193,7382
1132285,4308
1132620,485
1132626,9291
11334312,9507
1133985,2411
1133991,2342
1133993,992
1134629,774
1134854,1720
1135084,2271
1135092,1779
1135487,498
1135503,427
1135525,1488
11358390,10975
1135952,1288
1136608,468
1137436,5359
11379572,10808
11388406,9013
11389748,10206
11392272,10149
1139328,828
11394158,10962
11394332,10425
1139668,1721
1139797,668
1142798,5703
1142800,6573
1142977,3587
1142988,1724
1143155,5691
1144825,7631
1144884,4596
11456054,9444
1146320,2606
1148165,6067
1148204,471
1148261,6905
11488024,10615
1149361,1771
1152397,2082
1152398,2136
11525644,10026
1152836,371
1152850,1749
1153103,5481
1155056,519
1155076,943
11555492,10830
1156398,528
11564570,10680
1160419,10052
1160996,4542
11612120,10858
1161411,1183
1161864,2028
11621206,9512
11621960,10566
11644096,9622
1164999,2059
1166805,7142
11671006,10605
1167638,7718
1167660,3061
11681250,9354
11697690,10212
11700260,10465
11703050,10397
1170358,4921
1171222,4661
1172049,6985
1172203,3029
1172206,10160
1172233,522
1172570,5474
11727866,10577
1172963,7074
1172994,641
11734264,9574
1173745,5748
11742798,10046
1174693,1918
1174732,885
11748354,10003
1174954,279
11755740,10257
1176740,804
11769162,9353
11771622,9789
1178197,2860
1178663,497
1178665,8675
1179025,2774
1179056,6047
1179069,1580
1179080,2460
11791228,9858
1179794,2166
1179891,2489
1179904,667
1179933,6776
1180329,9920
11804152,10083
11813216,10620
1181614,3204
1181840,6377
11820950,11009
1182345,544
1182350,1518
1183276,3200
1183374,7882
1183665,2396
1183672,1011
1183923,2049
11847410,10220
1185242,2936
1185376,1549
1185416,5036
1185616,1751
1185834,10150
1185836,4119
1186367,563
1186369,1504
1186373,3585
11866324,10433
1186830,692
1187043,3066
1187044,3752
1187064,5889
1188113,962
1188729,4047
1189073,2623
1189340,2155
11895476,9031
11897478,10595
1190072,3213
1190080,1695
1190536,4000
1190539,5858
11905962,9281
11909878,10502
1191111,2671
1192628,2120
1193138,578
11934846,10400
1193631,9351
1194173,3469
1194238,4827
1194263,2273
1194417,2328
1194424,3425
1194577,3854
11946300,9543
1195478,3209
1196141,705
1196204,773
1196339,385
1196948,10866
1197624,892
1198153,1705
1198156,6037
1198199,5543
1199099,2996
1201167,408
1201607,2539
1202028,9621
1204340,3340
1204342,2889
12048234,10426
1204975,5161
1204977,5981
1205489,502
1205537,5090
1205558,4089
1206285,6946
1206488,1805
1206543,4910
1206885,8942
1209377,6883
1210042,951
1210166,2717
1210819,4279
1211837,7225
1211956,4689
1212428,7555
1212436,808
1212450,3485
1212454,3022
1212974,635
1213641,8445
1213648,5398
1213663,4414
12141112,10368
12145728,9142
1216475,2779
1216477,1548
1216487,2149
1216492,8482
1216496,678
1216515,3903
1216516,3906
1216520,3762
1217209,3379
1217213,3814
1217613,2122
1219289,2162
1219817,6453
1219827,7551
12198524,9786
1220198,4062
1220214,5202
1220634,1567
1220719,9552
1221141,7071
1221208,6398
12261776,10804
12261880,9135
12262116,10441
1226229,870
1226232,10030
1226236,1005
1226240,3964
1226251,8513
1226273,3459
1226291,6893
1226681,952
1226753,2661
1226774,496
1226837,10669
12268798,10034
1227787,1214
1227926,8387
1227929,3281
1228705,797
1228987,1649
1229238,2967
1229340,5309
1229381,2775
1229822,2376
1230215,3837
1230414,771
1230424,3846
1231583,2190
1231587,715
1232200,3282
1232207,726
1232776,888
1232783,6224
1232829,3380
1232838,2110
1233219,3165
1233227,10999
1233301,9625
1233334,3255
1234548,548
1234654,872
1234719,3716
1234721,5164
1235075,8563
1235124,7628
1235166,1756
1235170,2825
1235187,10419
1235189,2593
1235796,2127
1235830,1831
1235842,5034
12361974,9575
1236371,4556
1237838,8146
1240982,2185
12412888,10279
1241317,7794
1242422,7917
1242423,2685
1242460,2792
1242530,9030
1242545,7723
1242618,4049
1243375,3377
1243957,1879
1243974,6467
1244668,809
1244754,2245
1245112,4764
1245492,4167
1245526,1700
1247644,8593
1247662,2109
1248971,7623
1250777,737
1251757,1447
1252380,2261
1252595,665
12536294,10271
1253863,5256
1253864,2842
1254322,7361
1255953,2188
1257579,5116
1258197,1454
1258972,4329
1259014,1443
12592084,9806
12593682,10429
1259521,3181
1259528,8733
1259571,780
1259574,724
1260502,3693
1260944,7215
12610794,10759
12618926,10248
1261945,835
1262416,2195
1263670,10882
1263750,2175
1263772,6213
1263778,3510
1265990,2947
1266029,5153
1266097,4026
1267297,5661
1267299,7224
1267379,8503
1268799,2854
1268962,5506
1268987,9173
1268989,1494
1269560,5891
1270120,3763
1270291,5869
1270296,3804
1270761,2680
1270769,730
1270797,8431
1270798,2370
1270842,2782
12708658,10511
12718300,10935
1272041,677
1272051,3257
1272878,4450
1273204,4780
1273678,2093
1273816,3830
1274300,1653
12749596,9360
12758060,10896
1276104,3562
1276419,6850
1277728,4935
1277953,3384
1278340,1080
12783454,10050
1278379,6556
1278449,7115
1278469,1866
12789558,10213
1279083,2694
1279935,784
12801262,9964
1280558,7536
1282140,1599
12838958,10330
12841698,9335
12844910,10728
1284526,8528
1284575,2451
1284591,2056
1285009,10146
1285016,1620
1285309,5636
1286124,9196
1286742,6620
12873562,10518
12877640,10177
1287878,1566
1288558,4024
1288589,1492
12889404,10682
1289401,6977
1289403,8179
1289406,3345
1290135,5907
1291150,5687
1291580,4168
1291584,3043
1291652,6177
1292566,6916
1293847,7411
1294138,3288
1294226,5990
1296899,2146
1298554,3992
1298644,8741
1298649,3453
1298650,2312
1300851,2600
1300854,4090
13017992,9355
1302006,8915
1302011,2688
1302067,1893
13024674,10440
1303803,4942
1303828,1823
1305138,1107
1305583,702
1305591,4941
13056052,10699
1305714,5586
1305797,3852
1305806,1140
1306980,2819
13069986,10233
1307068,3533
1307858,4274
13079086,9669
1308138,1286
13086266,10990
13086274,10590
1308728,8977
1308729,3956
1309449,2464
1311071,5362
1311075,2329
1312251,4014
1313092,2419
1313139,7689
1313244,4810
13139228,10598
13143964,9413
13145534,10370
1314645,4322
1314652,1606
1314655,1701
1315214,1574
13152234,10064
1315981,697
1316037,829
1316540,6106
1316541,8505
1316622,3208
1316624,6725
13172796,9967
1318514,2594
1318517,8247
1319708,2631
1319722,5099
1320082,3462
1320244,1612
1320253,1509
1320286,7010
1320291,7216
1320304,5876
1320352,1177
13204490,10144
1321510,9889
1321511,5167
1321870,3836
1322269,4880
1322312,1607
1322315,3356
1322385,1533
1323045,3676
13235822,10243
1323594,1139
1323605,2134
1324999,3756
1325004,1234
1326221,5402
13266132,10063
13266998,10454
1326956,2755
1327194,5271
1327773,4522
1331064,2435
1332054,5966
13320622,10299
1332134,2940
13327038,10487
1334260,1923
1334512,2194
1334537,922
1334553,9076
13345606,10879
13352968,10366
1335975,4989
1336608,3355
1336617,1166
1336999,1507
1337051,1804
13375076,10987
1339268,996
1339302,7210
1340108,8776
1340138,6340
13403046,10273
1340664,5469
1340768,1111
1340773,3110
1340800,2747
1341167,3435
1341188,6345
1341341,2686
1341710,3068
1342378,3847
13430858,10734
1343092,4138
1343097,2125
1343727,3532
1345772,2951
1345836,3437
13462472,10514
13482828,10616
1348327,1036
1349451,4139
1349482,758
1350498,2470
1351177,5052
1351685,3955
13521006,10991
1352824,1341
13539646,10918
1355630,5722
1355631,7147
1355638,7535
1355644,7356
1355683,6486
13560574,10369
1356380,3072
13575806,10385
13603966,10984
1360860,1609
13610562,10278
1361318,6035
1361835,6728
1362058,5044
13623880,10656
1362534,7176
1365050,7922
13650600,10421
13651628,10473
1365519,8121
1366344,5139
13669038,10801
13675832,10951
1368491,1577
1369706,2813
1370212,1801
1371111,3593
1371150,5977
1371155,1652
1371585,3215
1371630,1043
1372301,3936
1372306,3041
1372686,3969
1374989,6713
1375666,1169
1375670,980
1376195,1930
1376213,5207
1376233,2837
1379177,1813
1379182,712
1379222,2884
1381404,4465
1381413,4530
1381512,3472
13833688,10787
13841850,10325
13845792,10660
1384925,7086
1385826,2067
1385867,1453
1385912,6937
1385956,6004
1386588,1448
1386697,7023
1386703,3535
1386932,3187
1389072,7980
1389137,3136
1389374,1410
1390411,6589
1391034,2112
1392170,3138
1392190,6242
1392214,4641
13932410,10610
1393746,3109
1396218,2425
1396484,7799
1397280,3790
1397514,9423
1398426,6435
1398428,4038
13989030,10214
1399103,2469
1399683,909
14007288,10914
1401143,4790
1401152,6285
1401643,3042
1402488,10249
1403177,2289
1403214,4091
14034966,10355
1403865,1854
14039582,10014
1403981,1303
1403988,2791
1405365,3480
1405500,2307
1405808,811
1405809,1803
1405810,5623
1406160,1797
14062858,9801
1407061,901
1407065,3620
1408101,4127
1408253,5104
1409024,3284
14091818,9667
1410063,4285
1411238,2275
1411250,4543
1411697,2356
1411704,2201
1412386,3273
1412528,7490
1412541,3278
14128670,10339
1414382,1626
14145004,10567
14145426,10384
14152140,10500
1415283,2416
14156262,10051
14164234,10653
1418377,5218
14208870,10997
14209916,10779
1421051,2124
1422136,5041
1422201,4114
1422674,5951
1422675,5923
14230388,10963
1423894,2200
1424327,2443
1424381,1168
1424431,536
1424432,2633
1424797,2196
1425928,4088
1425933,1175
1426320,3686
1426329,4583
1426362,1482
1426371,3516
1426374,721
1428455,9672
1428538,3856
1429392,2702
14298328,10464
14300504,10741
1430132,4388
1430607,4914
1430612,5447
1430615,3067
1430626,3167
14309446,10596
1431045,6722
1431181,1760
14315756,10161
14317880,10563
14324650,10373
1433108,2177
14331144,10618
1433540,2558
1433802,6248
1433811,4545
1435513,2991
1436045,1698
14362474,10581
1436562,2205
14371426,10261
14371818,10604
1437357,7330
1437358,6764
1438176,2975
1438216,2202
1438254,1865
1439572,3346
1440118,2789
1440129,3192
1440161,3196
1440232,2773
1440292,2189
14402926,10377
1440345,3605
1440728,1530
1440741,4929
1441326,2839
1441395,5397
1441912,4102
1441951,3855
1441952,3244
1441953,6322
1441956,4103
1442437,2915
1442519,2439
14428598,10716
1443518,968
14444726,10586
1445520,3268
1446192,3757
1446201,5013
1446714,3301
1447479,2810
1448755,2714
1449283,2595
14495706,9804
1450321,4681
1450332,3568
1451762,3464
1452628,4052
1453405,4256
1454029,2276
14544192,9954
1454468,4655
1455151,1519
1456060,5018
1456472,3428
1456635,8843
1456941,5134
1457767,4370
1458169,7958
1458175,1777
1461305,6214
1461312,2454
14614892,10443
1462041,2834
1462053,2827
1462758,1650
1462764,10940
1462769,3484
1462900,4156
1463167,3378
1463188,1638
14641788,10600
1464191,5541
1464335,10226
14644048,10845
1464540,2063
1464580,2811
1465522,2783
1466054,4311
14668630,10979
1467304,978
1469259,4453
1469304,8230
1470023,824
1470827,1842
1473149,1137
1473832,7283
1474276,1486
1477171,1672
14775784,10307
1477834,8522
1477837,3028
1477855,3908
1478338,2123
1478804,4207
1478839,8815
1478964,2735
1479163,5857
1479668,1651
1479676,1526
1480295,4537
1480656,3481
1480660,7927
14807308,10857
14814040,10451
1481572,2482
14817272,10262
1482459,3492
1483013,4055
1483324,5758
1483797,6122
1483831,1796
14843560,10065
1485698,5120
1485796,7983
14859416,10712
1486185,2135
1486190,2358
1486192,3260
1486193,10868
14866710,10428
1486834,6083
1487118,5986
1488555,5575
1488589,10691
1488591,3082
1488598,3505
1488606,8687
14888898,10817
1489887,8747
1489889,7286
1490017,5132
14905650,10784
14913250,10536
1492030,3057
14923260,10860
1492841,3580
1493886,4466
1494772,3390
1496025,2997
1496422,4663
14966324,10751
1496884,5100
1498569,2790
1498878,10694
1499658,2512
15006566,10534
15010292,10513
1502397,9071
1502407,8452
1502712,6392
1504320,1863
1504362,4467
1504429,1485
1504443,5735
1504508,6525
1506999,2998
1508661,4332
1508675,2909
15090124,10444
15096128,10583
1509767,2787
1509787,2733
1509788,4816
1510906,8538
15109082,10510
1510938,3394
1511354,1215
1512201,2126
1512235,2288
1512685,5009
1514041,2643
1515091,2943
1515725,5685
1515935,2272
1517260,4023
1517268,10956
1517451,8430
1517470,5593
1518812,2206
1518861,2624
1520453,5536
15206378,10688
1521783,2635
15218000,10601
1521848,2264
1523483,2114
1524137,3979
15248702,10237
1524930,6596
1525366,5035
1525552,4242
15255876,10447
1525835,9561
1525836,9562
1525890,4549
1525915,1624
1527186,2310
1527679,5251
1528071,5893
1528100,6019
1528854,6651
1529233,3607
1530509,3140
1531663,2305
1531901,4371
1531930,2724
15324860,10025
1532503,2480
15325794,10827
15326988,10958
1532957,3730
15339570,10977
1534085,8627
1535108,4460
1535109,4677
1535438,3622
1535616,3493
1536044,2794
1536048,3436
1536053,4170
1536410,4070
1536537,7795
1538403,4509
15387742,10308
15398776,10957
1540011,8338
1540133,2660
1541149,3322
1541160,2935
1541995,3375
15422224,11015
1542344,1758
15426294,10720
1542768,7339
1542852,1625
15428940,10972
15438542,10613
15445056,10535
1545097,8819
1545106,7083
1545660,5145
1545754,5727
1547090,7060
1547234,3497
15474916,10532
1548603,3157
1549572,3458
1549920,5570
1550312,3226
15509244,10976
15521050,10382
1552211,9165
1552224,6416
15526040,10132
1555064,3708
1555093,6464
1555440,7633
1559547,3915
1559549,2006
1560139,1016
1560220,8927
1560747,3541
1560779,4015
1560985,2993
1561768,2781
1561770,4235
1562568,2719
1563738,7028
1563742,8582
1564349,2691
1564367,2876
1564585,1880
1565958,4078
15671028,10948
1568338,3296
1568346,2953
1568816,3144
1568911,2958
1568921,2513
1569923,2321
1570728,2587
1570989,944
1571222,3491
1571234,8572
1571249,5535
1571724,2055
1572315,4142
1572781,10718
1574639,4128
1575539,4310
1576382,1012
1578261,3816
1578275,8891
1578873,8022
15791034,10551
1581835,3887
1582270,2707
1582271,4691
1582507,3572
1583323,2337
1583421,4019
1584016,1655
1585255,5644
1586265,3275
1587157,9350
1587309,5352
1587310,5510
1587386,7152
1587707,988
1588170,3319
1588173,3862
1588334,3174
1588337,1820
1588398,4970
1588875,2103
1588895,1775
1590089,2084
1591071,3696
1591095,2280
1591479,4825
1592281,2716
1592527,2732
1592876,1711
1593655,1004
15943414,10158
1594562,3584
1594917,3943
1594972,6983
1595656,4061
1596342,10621
1596343,2265
1596345,6475
1596346,2880
1596350,3055
1596363,6648
1596365,3091
1597522,6993
1598538,9364
1598642,6948
1598778,2673
1598822,4531
1600195,8829
1600196,5734
1600383,2192
1600524,1619
1601913,3024
1602098,3063
1602472,4101
1602479,5854
1602613,4367
1602617,2729
1602620,3780
1604171,6033
1604225,2727
1604900,1471
1605717,5720
1605783,2479
1605798,6476
1606339,6705
1606378,4975
1606389,3096
1606392,2285
1606618,3026
1609479,7974
1610301,5231
1610452,3011
1610996,3782
1611224,3478
1612774,2253
1613750,3980
1614338,6069
1614408,4366
1614989,3411
1615065,3397
1615147,2822
1615160,7858
1615918,2948
1617661,6101
16183464,10627
1618390,2881
1618434,9103
1618442,6684
1619029,7358
1620680,8459
1620981,9279
1621039,11007
1621045,4875
1621046,5345
1621429,2145
1621444,3224
1621994,2978
1622547,2618
1622979,2877
1623205,3961
1623288,3468
1623745,5043
1624408,1938
1624426,6493
1625155,9238
1625340,1933
1625346,2952
1626146,5701
1626201,3647
1628841,6947
1629377,7363
1629705,3805
1629757,10877
1630027,2805
1630029,10676
1630036,5267
1630626,4018
1631867,5529
1632708,2565
1634122,3276
1634136,5216
1636826,7582
1637688,2807
1637706,3021
1637725,3415
16377816,10900
1638002,6188
1638328,4098
1638350,4532
1638355,6407
1639084,7013
1640459,3534
1640484,3606
1640571,4504
1641410,3131
1641624,5147
16419074,10843
1641975,4650
1642252,9377
16428256,10974
1643222,4307
1645080,3498
1645155,6016
1645170,3289
1646123,9890
1646876,3842
1646959,3815
1646971,5618
1646980,4529
1646985,1474
1646987,3150
1647413,7783
1647668,5387
1648133,6228
1648190,7770
1648194,5695
1648204,5502
16492574,10802
1649418,10414
1649419,3914
1649444,5010
1649780,4485
1650043,2954
1650058,3639
1650062,2388
1650407,3341
1650554,4470
1650555,9645
1653853,1618
1653911,6780
1654523,4891
1655389,10517
1655416,3581
1655420,2887
1655441,6269
1655442,2759
1655460,3473
1656190,3869
1657299,4563
1657507,3702
1657510,5131
1658801,6622
1658837,3624
1659337,3870
1659338,4226
1660379,5558
1661199,6152
1661275,7800
1661420,2929
1661820,6784
1663202,6567
1663655,7775
1663662,4334
1665418,5572
1666185,8336
1666300,8710
1666642,4991
1666801,6125
1667079,3456
1667307,3262
1667353,3152
1667355,6940
1667691,8562
1667889,10062
1667905,3185
1668200,1742
1669706,5239
1669794,4099
1670345,4188
1671457,3214
1671616,2629
1672718,9949
1672723,3831
1672845,2703
1673423,4923
1673430,2164
1673434,3755
1673697,3689
1673702,3975
1674047,5176
1674057,3531
1674692,2806
1674771,6303
1674773,3678
1675192,2833
1675434,2919
1675439,2734
1677720,8125
1679235,1931
1679276,5837
1679335,7237
1680051,5253
1682180,4281
1682246,5568
1683526,6427
1683921,3221
1684226,6124
1684233,4433
1684628,2718
1684911,5197
1686067,3691
1686313,2046
1686821,5135
1687901,3186
1690953,4300
1691323,2721
1691916,7690
1691917,4463
1692486,2990
1692504,5070
1694020,5275
16953666,10432
1695405,4605
1695843,10996
1698641,5839
1698648,4471
1699185,2859
1699231,3107
1699498,3418
1699755,4205
1700467,4104
1700808,3272
1700841,7042
1700844,3219
1700845,5746
17009710,11010
1701210,3229
1701215,3733
1701990,3895
1702014,5388
1702439,3911
1703148,6015
1703199,5828
1704573,7506
1705134,6111
1706365,4137
1706593,3037
1706598,6860
1706620,5296
1707386,3749
1707391,10223
1707392,3546
17076046,10617
1710417,7769
1711366,8504
1711425,4194
1711525,7962
1712261,6779
1713476,4976
1714206,5987
1714208,2689
1714210,4601
17146978,10512
1714886,2481
1714915,5000
1716767,4887
1716772,2695
1716777,3386
1718807,2433
1719009,4930
1719071,3325
1720182,3147
1720616,3120
1721685,2459
1723115,2052
1723120,2397
1723121,4507
1723811,3511
1724965,6668
1726589,5699
1726592,6185
1726669,3486
1727388,4420
1727770,8643
1727776,8227
1727824,8462
1728196,3487
1730189,3426
1731141,4753
1731697,4586
1731701,6369
1731767,7683
1732730,6639
1733114,4187
1734110,7164
1734113,2801
1734493,7597
1735200,4097
1735839,5875
1735853,5830
1735898,3297
1736599,9950
1736633,6697
1737090,5228
1740047,2542
1740707,2677
1742044,5649
1742334,5625
1742336,3527
1742650,6153
1742683,2355
1743922,2711
1744641,5440
1745686,5538
1745960,10333
1748122,3348
1748207,3738
1748260,5759
17527468,10994
1753383,8335
1753722,6443
1753887,4100
1754351,2712
1754656,6434
1756750,2728
1756832,2497
1757742,4732
1757746,4746
1757944,4396
1758563,9615
1758575,4881
1758692,2865
1758795,4431
1758830,3776
1759744,10491
1760967,3759
1762248,3443
1764141,3228
1764183,3764
1764234,3573
1764275,8700
1764625,5785
1764645,5168
1764651,3483
1764657,2413
1764666,5259
1765847,9352
1766094,8830
1766175,5436
17663992,10809
1767354,5490
1767372,6413
1767382,5860
1769363,5805
1770734,5600
1772240,2659
1772250,6826
1772341,3650
1772373,4686
1772398,9178
1772424,3675
1772925,3740
1778258,9373
1778304,2878
1780798,7280
1780967,9018
1781058,7978
1781769,3736
1781812,2706
1781840,4106
1783732,4432
1783798,5057
1784575,3517
1785612,5518
1786751,8920
1787127,4499
1787729,2064
1787777,2748
1788391,3440
1788453,5025
1790809,7665
1790864,5755
1790885,3737
1790886,3496
1791528,5922
1791614,4299
1791681,6061
1791682,6673
1793931,8939
1798188,3388
1798684,6366
1798709,4860
1800241,4911
1800246,5236
1800741,3445
1801123,6694
1802750,6231
1805297,2771
1809231,3884
1809398,6013
1813314,2826
1813609,4701
1813757,10988
1814621,4012
1815836,7171
1815862,4191
1816518,5155
1816608,5882
1817081,7765
1817232,9271
1817273,4074
1817287,6483
1817676,4276
1821426,4369
1821480,3729
1821549,4658
1821593,3893
1821641,5298
1821658,10255
1821694,4393
1822302,4314
1822304,2607
1823125,7155
1823664,6003
1823672,6134
18250460,10387
1825157,9553
1825683,8058
18257464,10978
1825918,10315
1826590,8340
1827358,2592
1827487,3006
1828224,4427
1829012,4280
1832382,2649
1832405,2726
1833781,4588
1833844,3860
1836202,4042
1836212,5294
1836987,3528
1837562,7197
1837703,4714
1837709,5220
1838520,5903
1838544,3071
1838571,4295
1839492,3538
1839654,3859
1840309,5308
1840417,3523
1842356,5489
1843678,6847
1843866,5351
1844025,5407
1845849,3743
1845866,4418
1846442,9825
1847731,3307
1847746,5714
1848902,3823
1850457,6609
1853643,7848
1853728,3792
1853739,4505
1854236,4092
1854506,5101
1854513,6793
1854564,4906
1855199,5270
1855325,3536
1855401,4336
1856010,7026
1856101,7846
1857718,4985
1857913,6302
1858481,5193
1859446,3207
1859522,5808
1859650,3434
1860152,3025
1860213,8376
1860242,9862
1860353,4375
1860357,7379
1862079,3351
1862457,9359
1864750,7782
1865368,10417
1865505,6182
1866249,3710
1869416,4197
1869653,4884
1869716,4017
1870529,3931
1870548,6665
1872181,5429
1872194,5838
1872328,7809
1872818,6664
1874789,4538
1876451,3709
1877830,10241
1877832,5499
1878841,7766
1878870,7515
1878942,8650
1879012,10210
1883180,5965
1885300,5109
1885331,4361
1886493,3349
1890373,3347
1891942,4095
1891974,10423
18925334,10516
1894476,4925
1895587,6707
1897941,3270
1899353,3305
1900854,5477
1900856,2870
1900893,3768
1900908,4742
1904996,4163
1905040,5015
1905041,4192
1906426,3220
1907668,3907
1909270,4291
1909796,7845
1910498,3901
1911644,4051
1911658,5950
1913178,4440
1915581,3385
1918806,5212
1920849,3718
1920885,9300
1920945,5562
1921064,5196
1921149,7777
1922679,6130
1922777,3589
1924394,4094
1924396,7585
1924429,4025
1924435,5702
1925435,8454
1926992,3367
1928335,6005
1928337,5894
1929263,8330
1930294,4151
1930315,3439
1930371,3876
1931435,4145
1931533,3588
1931602,7716
1932718,5079
1932767,4173
1935179,4115
1935859,7229
1935897,7864
1935902,5760
1937118,5021
1937149,4558
1937264,9396
1937390,5067
1939659,3923
1941600,2638
1942120,6295
1942798,6658
1942989,6960
1945062,4043
1946421,2761
1948150,4567
19500164,10941
1950135,6275
1950186,8869
1950235,10416
1951181,5525
1951216,5162
1951261,4181
1951264,4851
1951265,5931
1951266,6560
1954701,4093
1954780,3894
1958043,6344
1959332,4546
1959438,4144
1959490,5348
1959563,7781
1961175,7827
1961281,7138
19623240,10995
1964418,6267
1964624,8999
1965065,5980
1966566,6750
1969062,6385
1971325,5892
1971352,3479
1972571,5713
1972591,7608
1974419,6952
1976000,5495
1976009,6557
1976633,6569
1977739,3824
1978480,3940
1978532,6207
1979319,3910
1979320,5061
1979376,8772
1979388,6558
1980209,4195
1980929,5616
1981107,5607
1981115,4756
1981128,7860
1981677,3578
1982177,4733
1984153,4962
1985019,5106
1985949,8309
1985966,5110
1986806,9771
1987018,3603
1990314,3515
1991245,3287
1995242,8059
1995304,5086
1995341,4551
1995390,8083
1996211,2863
1996264,3477
1996310,3953
1999995,9540
2002718,4651
2004420,5487
2005151,7053
2005156,3422
2005374,4609
2006295,7378
2006810,4289
2007360,4461
2007418,3306
2008006,5330
2008009,2908
2008562,3983
2008602,3699
2008633,4469
2009643,4489
2011159,5813
2011971,3177
2013293,5579
2015381,5671
2016940,4908
2017020,4416
2017038,4777
2017561,5457
2018086,4788
20227026,10849
2023453,9315
2023587,3853
2023690,3794
2024432,3886
2024469,5217
2024519,4085
2024544,5033
2025667,3590
2025690,7230
2027140,4294
2027231,7692
2034031,5831
2034139,4132
2034761,6608
2034800,7470
2035630,4165
2040560,3575
2042432,3441
2042568,4814
2042583,6734
2043879,3412
2043900,4889
2043900,4907
2046090,4861
2049430,10706
2049440,9662
2049543,7890
2051879,4324
2053463,3913
2054790,4553
2057392,6836
2058107,5062
2058673,6632
2059255,3889
2061702,10266
2061712,4384
2062969,6538
2063781,3653
2066051,9146
2066133,4715
2066832,7749
2069797,9478
2070649,10234
2070776,4033
2075247,9614
2076220,3488
2076298,9264
2076850,4913
2077851,3521
2080374,6506
2081178,5250
2081194,4387
2082197,3669
2083355,5215
2084093,5822
2084970,5941
2084989,6693
2085957,5809
2088003,6513
2088714,4776
2091243,8435
2091256,7700
2091935,7461
2093109,5768
2093270,6110
2093990,6158
2093991,7005
2094064,4273
2094155,4478
2094762,4189
2094766,7351
2094877,4603
2095649,5515
2096672,8328
2096673,6255
2097307,4404
2097331,6889
2098627,3726
2098628,4303
2101341,3978
2101441,3874
2101473,5011
2103254,5608
2103267,4808
2103281,5624
2105044,3933
2106361,5679
2106403,9213
2106476,4081
2106529,6524
2106550,4426
2106739,3574
2107648,5066
2107835,3178
2108546,5420
2109127,7503
2109184,4468
2109248,5598
2112096,6978
2112131,3778
2113681,5272
2115295,3690
2116853,9947
2116898,9945
2116968,9944
2118624,6489
2119383,5645
2119532,7281
2119543,8425
2120120,6367
2123146,6400
2125435,3407
2126355,6281
2126357,8851
21307994,10964
2131532,6613
2132285,4296
2132415,5148
2139843,6378
2139881,9168
2140037,6670
2140203,4744
2140371,3045
2140373,4965
2140379,6424
2140479,7212
2140577,5542
2140619,5807
2141751,5753
2142801,9834
2142955,3912
2145829,10412
2147319,6803
2147550,4068
2147728,4743
2150139,6606
2150332,4348
2151543,3540
2153963,3793
2161519,9673
2161521,9674
2165859,5732
2166616,5670
2167266,5622
2168910,3735
2169322,5448
2170299,5460
2170439,8331
2170593,6010
2172584,5764
2172934,5192
2175927,5152
2177683,5173
2177771,5144
2178470,8745
2178941,3338
2179116,5576
2179121,4096
2179136,6118
2180411,6000
2181931,3806
2183034,8333
2184339,4225
21848598,10626
2185503,3171
2187115,4155
2188560,4473
2189240,5612
2190367,6181
2190475,8996
2191671,4208
2191701,4419
2193185,6570
2193215,4740
2193418,9613
2194499,4707
2195548,4488
2199436,7066
21994906,10657
2199543,5488
2199571,6299
2201221,5114
2201251,4455
2201548,7694
2202750,6073
2202928,5989
2203939,5423
2204379,6183
2205697,6075
2207050,6138
2208216,6701
2209418,4272
2209764,5405
2210769,6190
2212008,5540
2215395,4843
2216240,5008
2217458,5829
2217859,7062
2218003,4594
2220408,4126
2221420,9603
2222042,9661
2222052,9893
22227936,10711
2223990,5442
2224026,6148
2224073,5156
2224455,3392
2226417,4879
2226519,6272
2226597,8408
2229499,4568
2230358,6232
2231461,8381
2231489,5749
2234003,5620
2234155,4213
2234222,5037
2234261,5754
2235108,5918
2235902,5637
2238050,6025
2239822,7751
2241351,6929
2243389,4305
2243537,8306
2243621,5264
2243973,4190
2244901,5268
2245003,6706
2245084,5906
2245195,5054
2247432,4751
2247476,5709
2249628,7148
2250234,4203
2250912,7724
2251281,6552
2254131,4177
2255372,4261
2258281,3924
2258337,3809
2258345,5428
2258858,4304
2261287,7310
2261331,6423
2262129,7733
2262161,6928
2262227,5850
2262308,8479
2262345,7458
2262532,10479
2263944,5292
2265398,4624
2265534,5322
2267968,6808
2267998,5801
2268016,6372
2273657,6223
2274604,6864
2275949,6729
2275990,5279
2277860,6932
2278388,5229
2278871,4704
2279339,6595
2279373,6105
2279864,4492
2281159,5400
2281587,5482
2283336,9592
2283362,7963
2284766,4306
2285752,5247
2286988,8954
2287655,4037
2287663,8297
2287715,3861
2287861,5353
2288044,5707
2289538,5376
